grid_row,grid_col,probability
6670,300,5.0352594039763445e-06
6670,301,4.279970493379893e-05
6670,302,8.811703956958602e-05
6670,303,0.0016742237518221346
6670,304,0.0005916429799672205
6670,305,1.7623407913917204e-05
6670,306,1.0070518807952689e-05
6670,307,1.7623407913917204e-05
6670,308,2.265866731789355e-05
6670,312,7.552889105964516e-06
6671,268,0.00011832859599344409
6671,269,0.00043051467903997746
6671,270,0.00017371644943718387
6671,271,0.0003147037127485215
6671,278,2.5176297019881722e-06
6671,279,2.7693926721869894e-05
6671,281,7.552889105964516e-06
6671,284,2.5176297019881722e-06
6671,285,2.5176297019881722e-06
6671,286,4.0282075231810756e-05
6671,289,1.2588148509940862e-05
6671,290,3.0211556423858065e-05
6671,291,7.552889105964516e-06
6671,292,5.0352594039763445e-06
6671,293,6.29407425497043e-05
6671,294,4.279970493379893e-05
6671,295,3.0211556423858065e-05
6671,296,0.00011581096629145593
6671,297,1.5105778211929033e-05
6671,298,4.53173346357871e-05
6671,299,7.552889105964516e-06
6671,300,2.0141037615905378e-05
6671,301,2.5176297019881722e-06
6671,302,2.5176297019881722e-06
6671,303,1.2588148509940862e-05
6671,304,0.0007980886155302505
6671,305,5.2870223741751614e-05
6671,306,2.0141037615905378e-05
6671,307,5.0352594039763445e-06
6672,256,1.0070518807952689e-05
6672,267,4.279970493379893e-05
6672,268,7.804652076163334e-05
6672,269,0.00011832859599344409
6672,278,6.797600195368065e-05
6672,279,8.056415046362151e-05
6672,281,3.272918612584624e-05
6672,282,2.265866731789355e-05
6672,283,3.776444552982258e-05
6672,286,0.00012336385539742044
6672,287,0.0005916429799672205
6672,288,0.0004506557166558828
6672,289,0.0003851973444041903
6672,290,0.000453173346357871
6672,291,3.0211556423858065e-05
6672,292,4.783496433777527e-05
6672,293,5.0352594039763445e-06
6672,295,2.5176297019881722e-06
6672,296,5.0352594039763445e-06
6672,297,1.5105778211929033e-05
6672,298,2.265866731789355e-05
6672,299,6.29407425497043e-05
6672,300,1.7623407913917204e-05
6672,301,3.524681582783441e-05
6672,303,1.0070518807952689e-05
6672,304,1.5105778211929033e-05
6672,305,7.552889105964516e-06
6672,306,1.0070518807952689e-05
6672,307,1.0070518807952689e-05
6673,266,7.552889105964516e-06
6673,267,0.00012336385539742044
6673,268,1.5105778211929033e-05
6673,278,0.00017875170884116022
6673,279,6.042311284771613e-05
6673,280,0.00026435111870875806
6673,281,2.5176297019881723e-05
6673,283,5.0352594039763445e-06
6673,284,1.7623407913917204e-05
6673,286,0.0021450205060939225
6673,287,0.00815460260473969
6673,288,0.0020141037615905378
6673,289,0.0001913398573511011
6673,290,0.0001913398573511011
6673,291,0.00013091674450338496
6673,292,0.00013091674450338496
6673,293,1.0070518807952689e-05
6673,294,2.0141037615905378e-05
6673,296,2.5176297019881722e-06
6673,297,2.265866731789355e-05
6673,300,0.00022406904347694733
6673,301,4.53173346357871e-05
6673,302,5.0352594039763445e-06
6673,304,7.552889105964516e-06
6673,305,3.524681582783441e-05
6673,306,7.552889105964516e-06
6673,307,5.0352594039763445e-06
6673,308,2.5176297019881722e-06
6674,266,1.0070518807952689e-05
6674,267,1.0070518807952689e-05
6674,278,4.279970493379893e-05
6674,279,1.0070518807952689e-05
6674,280,2.7693926721869894e-05
6674,281,5.0352594039763445e-06
6674,284,6.797600195368065e-05
6674,285,0.00046576149486781185
6674,286,0.0004607262354638355
6674,287,0.0011480391441066064
6674,288,0.0007703946888083807
6674,289,2.5176297019881722e-06
6674,290,2.5176297019881722e-06
6674,291,1.2588148509940862e-05
6674,292,4.0282075231810756e-05
6674,293,5.0352594039763445e-06
6674,295,2.5176297019881722e-06
6674,298,2.7693926721869894e-05
6674,299,2.5176297019881722e-06
6674,300,3.272918612584624e-05
6674,301,0.00028449215632466346
6674,302,7.804652076163334e-05
6674,303,2.5176297019881722e-06
6674,304,7.552889105964516e-06
6674,305,1.2588148509940862e-05
6674,306,7.552889105964516e-06
6674,307,1.5105778211929033e-05
6674,308,4.279970493379893e-05
6674,309,1.0070518807952689e-05
6675,265,1.5105778211929033e-05
6675,277,1.5105778211929033e-05
6675,278,3.776444552982258e-05
6675,279,4.783496433777527e-05
6675,280,1.5105778211929033e-05
6675,281,5.0352594039763445e-06
6675,284,0.00033232712066243875
6675,285,0.00040030312261611937
6675,287,0.00023162193258291185
6675,288,0.0007124892056626528
6675,289,1.5105778211929033e-05
6675,292,2.5176297019881723e-05
6675,293,2.5176297019881722e-06
6675,294,7.552889105964516e-06
6675,298,4.0282075231810756e-05
6675,299,2.5176297019881722e-06
6675,301,3.272918612584624e-05
6675,303,7.552889105964516e-06
6675,304,4.0282075231810756e-05
6675,305,3.272918612584624e-05
6675,306,5.035259403976345e-05
6675,307,2.0141037615905378e-05
6675,308,8.811703956958602e-05
6675,309,7.049363165566881e-05
6675,310,5.0352594039763445e-06
6676,277,6.042311284771613e-05
6676,278,1.0070518807952689e-05
6676,279,1.2588148509940862e-05
6676,280,5.0352594039763445e-06
6676,282,2.5176297019881722e-06
6676,283,5.0352594039763445e-06
6676,284,2.265866731789355e-05
6676,285,6.545837225169248e-05
6676,287,0.0020845973932462065
6676,289,2.5176297019881722e-06
6676,290,7.552889105964516e-06
6676,292,7.804652076163334e-05
6676,293,5.0352594039763445e-06
6676,295,1.0070518807952689e-05
6676,296,2.5176297019881722e-06
6676,297,1.0070518807952689e-05
6676,298,3.272918612584624e-05
6676,300,5.0352594039763445e-06
6676,301,7.552889105964516e-06
6676,302,3.776444552982258e-05
6676,303,2.265866731789355e-05
6676,305,5.0352594039763445e-06
6676,306,0.00028449215632466346
6676,307,0.00011832859599344409
6676,308,1.2588148509940862e-05
6676,309,1.0070518807952689e-05
6677,277,0.00017875170884116022
6677,278,1.0070518807952689e-05
6677,279,1.0070518807952689e-05
6677,280,2.265866731789355e-05
6677,282,8.056415046362151e-05
6677,283,5.538785344373979e-05
6677,287,7.049363165566881e-05
6677,290,4.783496433777527e-05
6677,291,2.265866731789355e-05
6677,292,0.00013846963360934948
6677,293,2.0141037615905378e-05
6677,295,2.5176297019881722e-06
6677,297,7.552889105964516e-06
6677,299,5.0352594039763445e-06
6677,301,2.0141037615905378e-05
6677,302,2.5176297019881723e-05
6677,303,2.0141037615905378e-05
6677,305,5.0352594039763445e-06
6677,306,1.2588148509940862e-05
6677,307,3.272918612584624e-05
6677,308,7.301126135765699e-05
6677,309,3.272918612584624e-05
6678,277,0.00012084622569543226
6678,278,2.5176297019881722e-06
6678,280,8.308178016560969e-05
6678,281,0.00016616356033121937
6678,286,1.2588148509940862e-05
6678,287,9.315229897356237e-05
6678,288,3.524681582783441e-05
6678,289,6.797600195368065e-05
6678,291,7.552889105964516e-06
6678,292,0.00028449215632466346
6678,293,8.559940986759786e-05
6678,294,1.2588148509940862e-05
6678,297,2.5176297019881723e-05
6678,298,1.0070518807952689e-05
6678,299,2.5176297019881722e-06
6678,301,1.0070518807952689e-05
6678,302,2.5176297019881722e-06
6678,303,7.552889105964516e-06
6678,304,2.0141037615905378e-05
6678,305,4.53173346357871e-05
6678,309,1.2588148509940862e-05
6678,310,5.790548314572796e-05
6679,276,4.53173346357871e-05
6679,277,1.7623407913917204e-05
6679,278,5.0352594039763445e-06
6679,279,4.53173346357871e-05
6679,280,7.552889105964516e-06
6679,281,7.049363165566881e-05
6679,282,0.0003927502335101549
6679,287,7.552889105964516e-06
6679,288,2.5176297019881722e-06
6679,292,2.265866731789355e-05
6679,293,1.7623407913917204e-05
6679,295,7.552889105964516e-06
6679,296,2.5176297019881723e-05
6679,297,3.524681582783441e-05
6679,298,2.5176297019881722e-06
6679,299,2.5176297019881722e-06
6679,300,7.552889105964516e-06
6679,301,6.545837225169248e-05
6679,302,1.2588148509940862e-05
6679,304,7.552889105964516e-06
6679,305,5.0352594039763445e-06
6679,307,2.0141037615905378e-05
6679,308,3.776444552982258e-05
6679,309,4.53173346357871e-05
6679,310,1.5105778211929033e-05
6680,275,4.279970493379893e-05
6680,276,5.0352594039763445e-06
6680,278,6.29407425497043e-05
6680,280,5.0352594039763445e-06
6680,281,1.5105778211929033e-05
6680,282,4.783496433777527e-05
6680,286,2.0141037615905378e-05
6680,287,3.272918612584624e-05
6680,292,1.0070518807952689e-05
6680,296,0.00013091674450338496
6680,297,8.811703956958602e-05
6680,298,2.5176297019881723e-05
6680,299,0.0002064456355630301
6680,300,0.00012336385539742044
6680,301,3.0211556423858065e-05
6680,302,1.2588148509940862e-05
6680,306,1.5105778211929033e-05
6680,307,2.265866731789355e-05
6680,308,7.552889105964516e-06
6680,309,3.776444552982258e-05
6681,274,2.5176297019881722e-06
6681,275,0.0001636459306292312
6681,276,5.0352594039763445e-06
6681,278,2.265866731789355e-05
6681,279,2.5176297019881723e-05
6681,282,0.00014098726331133763
6681,285,0.00024672771079484087
6681,286,2.0141037615905378e-05
6681,287,3.0211556423858065e-05
6681,288,1.7623407913917204e-05
6681,292,1.0070518807952689e-05
6681,295,1.0070518807952689e-05
6681,296,1.7623407913917204e-05
6681,297,7.552889105964516e-06
6681,298,1.0070518807952689e-05
6681,299,8.056415046362151e-05
6681,300,0.0001812693385431484
6681,301,1.5105778211929033e-05
6681,305,1.7623407913917204e-05
6681,306,4.783496433777527e-05
6681,309,3.272918612584624e-05
6682,275,1.5105778211929033e-05
6682,276,3.0211556423858065e-05
6682,277,2.5176297019881722e-06
6682,278,2.5176297019881722e-06
6682,279,0.0018051404963255195
6682,280,0.00036757393649027313
6682,281,1.2588148509940862e-05
6682,282,3.272918612584624e-05
6682,283,1.0070518807952689e-05
6682,286,3.272918612584624e-05
6682,287,0.00011329333658946775
6682,290,2.5176297019881722e-06
6682,291,1.0070518807952689e-05
6682,292,5.0352594039763445e-06
6682,296,7.552889105964516e-06
6682,298,2.0141037615905378e-05
6682,299,9.06346692715742e-05
6682,300,7.301126135765699e-05
6682,305,2.265866731789355e-05
6682,306,3.0211556423858065e-05
6682,307,0.0001007051880795269
6682,308,3.0211556423858065e-05
6682,309,2.265866731789355e-05
6682,310,1.5105778211929033e-05
6683,276,5.0352594039763445e-06
6683,277,2.7693926721869894e-05
6683,278,2.5176297019881722e-06
6683,279,0.0004959730512916699
6683,280,0.0003172213424505097
6683,281,7.552889105964516e-06
6683,282,9.566992867555054e-05
6683,283,1.0070518807952689e-05
6683,286,0.00013343437420537313
6683,287,0.0003373623800664151
6683,288,1.5105778211929033e-05
6683,289,2.0141037615905378e-05
6683,290,1.7623407913917204e-05
6683,295,1.0070518807952689e-05
6683,297,1.0070518807952689e-05
6683,298,2.7693926721869894e-05
6683,299,2.265866731789355e-05
6683,300,2.7693926721869894e-05
6683,305,7.552889105964516e-06
6683,306,1.0070518807952689e-05
6683,307,5.0352594039763445e-06
6683,308,1.0070518807952689e-05
6683,309,4.279970493379893e-05
6683,310,5.0352594039763445e-06
6684,277,2.7693926721869894e-05
6684,278,2.0141037615905378e-05
6684,279,9.06346692715742e-05
6684,281,5.0352594039763445e-06
6684,283,1.7623407913917204e-05
6684,287,3.0211556423858065e-05
6684,288,0.00019637511675507744
6684,289,0.0002265866731789355
6684,290,0.00023665719198688817
6684,295,5.0352594039763445e-06
6684,297,2.5176297019881722e-06
6684,298,3.524681582783441e-05
6684,306,2.5176297019881722e-06
6684,308,5.0352594039763445e-06
6684,311,7.552889105964516e-06
6685,277,5.538785344373979e-05
6685,278,4.0282075231810756e-05
6685,279,0.00010574044748350323
6685,280,9.06346692715742e-05
6685,281,2.265866731789355e-05
6685,282,3.524681582783441e-05
6685,284,2.5176297019881722e-06
6685,287,2.5176297019881722e-06
6685,288,9.818755837753872e-05
6685,289,0.0009843932134773754
6685,290,0.0005538785344373979
6685,291,5.0352594039763445e-06
6685,294,1.5105778211929033e-05
6685,295,1.5105778211929033e-05
6685,297,7.552889105964516e-06
6685,305,2.5176297019881722e-06
6685,306,3.524681582783441e-05
6686,277,2.5176297019881723e-05
6686,278,1.5105778211929033e-05
6686,279,2.5176297019881723e-05
6686,280,0.0010397810669211152
6686,281,0.0002693863781127344
6686,282,4.53173346357871e-05
6686,283,2.5176297019881723e-05
6686,284,1.5105778211929033e-05
6686,288,0.0001007051880795269
6686,289,0.0006621366116228893
6686,290,4.279970493379893e-05
6686,291,2.0141037615905378e-05
6686,292,1.0070518807952689e-05
6686,295,5.0352594039763445e-06
6686,297,5.0352594039763445e-06
6686,306,2.5176297019881722e-06
6686,307,7.552889105964516e-06
6687,277,4.279970493379893e-05
6687,278,5.035259403976345e-05
6687,279,2.5176297019881723e-05
6687,280,0.00028449215632466346
6687,281,0.00037764445529822583
6687,282,1.2588148509940862e-05
6687,283,5.0352594039763445e-06
6687,284,5.2870223741751614e-05
6687,285,7.552889105964516e-06
6687,288,0.0007427007620865108
6687,289,0.0008358530610600731
6687,290,2.7693926721869894e-05
6687,291,3.776444552982258e-05
6687,292,5.0352594039763445e-06
6687,294,1.2588148509940862e-05
6687,295,2.5176297019881722e-06
6687,296,1.7623407913917204e-05
6687,297,2.5176297019881723e-05
6687,305,2.5176297019881722e-06
6687,306,1.2588148509940862e-05
6688,277,7.552889105964516e-06
6688,278,6.29407425497043e-05
6688,279,7.552889105964516e-06
6688,280,2.5176297019881722e-06
6688,281,2.5176297019881722e-06
6688,282,2.5176297019881722e-06
6688,283,1.5105778211929033e-05
6688,284,2.5176297019881722e-06
6688,287,0.0002517629701988172
6688,288,0.0017522702725837678
6688,289,0.00043051467903997746
6688,290,2.5176297019881722e-06
6688,291,7.552889105964516e-06
6688,292,9.06346692715742e-05
6688,293,2.0141037615905378e-05
6688,295,2.5176297019881722e-06
6688,296,2.5176297019881722e-06
6688,297,3.524681582783441e-05
6688,305,1.0070518807952689e-05
6689,283,3.0211556423858065e-05
6689,285,2.5176297019881722e-06
6689,286,4.53173346357871e-05
6689,287,0.0013972844846034357
6689,288,0.0015080601914909152
6689,289,0.00013343437420537313
6689,290,0.000307150823642557
6689,291,2.0141037615905378e-05
6689,292,8.308178016560969e-05
6689,294,1.2588148509940862e-05
6689,296,5.0352594039763445e-06
6689,297,2.5176297019881722e-06
6690,280,5.0352594039763445e-06
6690,281,1.2588148509940862e-05
6690,282,2.5176297019881722e-06
6690,283,2.0141037615905378e-05
6690,286,1.0070518807952689e-05
6690,287,0.00019385748705308926
6690,288,8.559940986759786e-05
6690,289,0.00011077570688747958
6690,290,3.0211556423858065e-05
6690,292,1.2588148509940862e-05
6691,281,2.265866731789355e-05
6691,287,0.00023665719198688817
6691,288,0.0001535754118212785
6691,289,3.0211556423858065e-05
6691,290,5.2870223741751614e-05
6691,292,2.0141037615905378e-05
6691,293,2.5176297019881723e-05
6691,294,7.552889105964516e-06
6691,295,8.811703956958602e-05
6691,296,5.0352594039763445e-06
6692,287,0.00010322281778151505
6692,288,2.5176297019881723e-05
6692,289,0.00013846963360934948
6692,290,2.265866731789355e-05
6692,291,3.524681582783441e-05
6692,292,2.265866731789355e-05
6692,293,8.559940986759786e-05
6692,294,9.06346692715742e-05
6692,295,0.00022155141377495915
6692,296,1.7623407913917204e-05
6693,282,5.0352594039763445e-06
6693,288,1.0070518807952689e-05
6693,289,0.00013343437420537313
6693,290,0.00031218608304653335
6693,291,0.00020896326526501828
6693,292,0.00013343437420537313
6693,293,0.0008786527659938721
6693,294,0.0005790548314572796
6693,295,0.0002442100810928527
6693,296,3.272918612584624e-05
6693,297,2.5176297019881722e-06
6694,282,2.5176297019881722e-06
6694,289,0.00018378696824513657
6694,290,0.00022155141377495915
6694,291,0.0002693863781127344
6694,292,0.00011581096629145593
6694,293,0.0010347458075171388
6694,294,9.315229897356237e-05
6694,295,0.0003272918612584624
6694,296,7.552889105964516e-05
6694,297,2.5176297019881723e-05
6694,298,2.5176297019881722e-06
6695,280,8.056415046362151e-05
6695,281,7.552889105964516e-06
6695,284,3.272918612584624e-05
6695,289,5.0352594039763445e-06
6695,290,3.272918612584624e-05
6695,291,1.7623407913917204e-05
6695,292,1.5105778211929033e-05
6695,293,5.2870223741751614e-05
6695,294,1.0070518807952689e-05
6695,295,1.7623407913917204e-05
6695,297,1.0070518807952689e-05
6696,279,2.7693926721869894e-05
6696,280,6.29407425497043e-05
6696,289,2.0141037615905378e-05
6696,290,1.7623407913917204e-05
6696,291,2.0141037615905378e-05
6696,292,7.552889105964516e-06
6696,293,1.2588148509940862e-05
6696,294,7.552889105964516e-06
6696,295,7.552889105964516e-06
6696,297,2.0141037615905378e-05
6696,298,1.5105778211929033e-05
6696,299,5.790548314572796e-05
6697,279,8.811703956958602e-05
6697,282,1.2588148509940862e-05
6697,289,2.5176297019881722e-06
6697,290,3.776444552982258e-05
6697,291,5.790548314572796e-05
6697,292,7.552889105964516e-06
6697,293,5.0352594039763445e-06
6697,294,5.538785344373979e-05
6697,297,2.5176297019881722e-06
6697,298,8.559940986759786e-05
6697,299,1.0070518807952689e-05
6698,278,2.5176297019881722e-06
6698,279,5.035259403976345e-05
6698,280,5.0352594039763445e-06
6698,283,1.2588148509940862e-05
6698,290,2.265866731789355e-05
6698,291,1.2588148509940862e-05
6698,292,5.0352594039763445e-06
6698,293,7.552889105964516e-06
6698,294,3.272918612584624e-05
6698,298,1.2588148509940862e-05
6698,299,1.2588148509940862e-05
6699,275,5.0352594039763445e-06
6699,279,1.2588148509940862e-05
6699,280,2.5176297019881722e-06
6699,282,7.552889105964516e-06
6699,290,5.0352594039763445e-06
6699,291,2.5176297019881722e-06
6699,292,4.783496433777527e-05
6699,293,7.552889105964516e-06
6699,294,2.5176297019881723e-05
6700,274,2.5176297019881722e-06
6700,280,5.0352594039763445e-06
6700,281,1.5105778211929033e-05
6700,283,0.00014602252271531398
6700,290,0.00026686874841074627
6700,291,6.29407425497043e-05
6700,292,5.2870223741751614e-05
6700,293,2.5176297019881722e-06
6700,294,1.7623407913917204e-05
6700,296,7.552889105964516e-06
6700,299,7.552889105964516e-06
6701,281,1.2588148509940862e-05
6701,283,2.5176297019881722e-06
6701,290,0.0001007051880795269
6701,291,7.804652076163334e-05
6701,292,2.7693926721869894e-05
6701,293,5.035259403976345e-05
6701,296,1.7623407913917204e-05
6702,282,4.783496433777527e-05
6702,283,9.566992867555054e-05
6702,284,0.00015609304152326668
6702,287,2.5176297019881722e-06
6702,289,7.552889105964516e-06
6702,290,3.0211556423858065e-05
6702,292,5.538785344373979e-05
6702,293,0.0003096684533445452
6703,281,2.265866731789355e-05
6703,282,4.0282075231810756e-05
6703,283,9.06346692715742e-05
6703,284,7.552889105964516e-06
6703,289,5.0352594039763445e-06
6703,290,4.0282075231810756e-05
6703,293,2.0141037615905378e-05
6704,278,5.0352594039763445e-06
6704,280,1.0070518807952689e-05
6704,281,0.0001359520039073613
6704,282,4.53173346357871e-05
6704,283,5.035259403976345e-05
6704,284,2.0141037615905378e-05
6704,292,2.5176297019881722e-06
6704,293,0.00010322281778151505
6705,275,2.5176297019881722e-06
6705,277,3.524681582783441e-05
6705,278,3.0211556423858065e-05
6705,279,7.552889105964516e-06
6705,282,5.0352594039763445e-06
6705,283,0.00047331438397377635
6705,284,3.0211556423858065e-05
6705,294,7.552889105964516e-06
6705,295,7.552889105964516e-06
6706,282,3.0211556423858065e-05
6706,283,0.00029456267513261616
6706,284,2.5176297019881722e-06
6706,290,7.552889105964516e-06
6706,293,2.5176297019881723e-05
6707,271,1.0070518807952689e-05
6707,272,1.0070518807952689e-05
6707,273,2.5176297019881722e-06
6707,278,7.552889105964516e-06
6707,281,2.7693926721869894e-05
6707,282,8.559940986759786e-05
6707,283,5.2870223741751614e-05
6707,290,3.776444552982258e-05
6708,264,5.0352594039763445e-06
6708,270,3.272918612584624e-05
6708,271,3.0211556423858065e-05
6708,273,4.53173346357871e-05
6708,281,1.5105778211929033e-05
6708,282,4.279970493379893e-05
6708,283,1.0070518807952689e-05
6708,290,1.2588148509940862e-05
6708,293,2.5176297019881722e-06
6708,295,1.5105778211929033e-05
6709,271,5.0352594039763445e-06
6709,274,7.552889105964516e-06
6709,282,7.552889105964516e-06
6709,283,0.00011329333658946775
6709,289,2.5176297019881722e-06
6709,290,1.0070518807952689e-05
6709,293,3.272918612584624e-05
6710,281,4.279970493379893e-05
6710,282,5.0352594039763445e-06
6710,283,5.0352594039763445e-06
6710,284,1.2588148509940862e-05
6710,288,7.552889105964516e-06
6710,289,0.0001435048930133258
6710,293,2.5176297019881723e-05
6711,280,6.042311284771613e-05
6711,281,7.049363165566881e-05
6711,288,7.552889105964516e-05
6711,289,1.5105778211929033e-05
6711,293,1.2588148509940862e-05
6712,279,2.5176297019881722e-06
6712,280,5.035259403976345e-05
6712,281,3.524681582783441e-05
6712,283,2.5176297019881722e-06
6712,288,5.2870223741751614e-05
6712,289,7.552889105964516e-06
6712,293,5.0352594039763445e-06
6713,279,1.2588148509940862e-05
6713,287,2.5176297019881722e-06
6713,288,7.552889105964516e-06
6713,289,5.790548314572796e-05
6713,293,5.0352594039763445e-06
6714,289,1.0070518807952689e-05
6714,290,7.552889105964516e-06
6715,290,2.265866731789355e-05
6716,290,5.0352594039763445e-06
6717,290,3.776444552982258e-05
6717,291,1.7623407913917204e-05
6719,289,2.5176297019881722e-06
6719,290,2.5176297019881723e-05
6719,291,5.0352594039763445e-06
